Date,Symbol,Buy_Price,Buy_Level
2022-06-01 00:00:00-04:00,SPLG,46.7821206874897,1.0000000000000009%
2022-06-06 00:00:00-04:00,SPLG,46.78211215916623,1.0000000000000009%
2022-06-09 00:00:00-04:00,SPLG,46.14953338840605,1.0000000000000009%
2022-06-10 00:00:00-04:00,SPLG,44.529746550808156,1.0000000000000009%
2022-06-13 00:00:00-04:00,SPLG,42.81412236731843,1.0000000000000009%
2022-06-14 00:00:00-04:00,SPLG,42.47865968908921,1.0000000000000009%
2022-06-15 00:00:00-04:00,SPLG,42.54574922284222,1.0000000000000009%
2022-06-16 00:00:00-04:00,SPLG,41.76940385895065,1.0000000000000009%
2022-06-23 00:00:00-04:00,SPLG,42.64135587442852,1.0000000000000009%
2022-06-28 00:00:00-04:00,SPLG,44.17217276242935,1.0000000000000009%
2022-06-28 00:00:00-04:00,SPLG,43.72598919917248,2.0000000000000018%
2022-07-12 00:00:00-04:00,SPLG,43.42120064170244,1.0000000000000009%
2022-07-18 00:00:00-04:00,SPLG,43.96998708435342,1.0000000000000009%
2022-07-22 00:00:00-04:00,SPLG,45.163822299469565,1.0000000000000009%
2022-08-22 00:00:00-04:00,SPLG,47.22416913401189,1.0000000000000009%
2022-08-26 00:00:00-04:00,SPLG,47.46486187465553,1.0000000000000009%
2022-08-26 00:00:00-04:00,SPLG,46.98541882541659,2.0000000000000018%
2022-08-26 00:00:00-04:00,SPLG,46.50597577617764,3.0000000000000027%
2022-08-30 00:00:00-04:00,SPLG,45.731868074454546,1.0000000000000009%
2022-08-31 00:00:00-04:00,SPLG,45.26009843100044,1.0000000000000009%
2022-09-02 00:00:00-04:00,SPLG,45.317866479543184,1.0000000000000009%
2022-09-02 00:00:00-04:00,SPLG,44.86011025247709,2.0000000000000018%
2022-09-06 00:00:00-04:00,SPLG,44.49951339688494,1.0000000000000009%
2022-09-13 00:00:00-04:00,SPLG,45.49117402109584,1.0000000000000009%
2022-09-13 00:00:00-04:00,SPLG,45.031667212801935,2.0000000000000018%
2022-09-15 00:00:00-04:00,SPLG,44.48988128005601,1.0000000000000009%
2022-09-21 00:00:00-04:00,SPLG,43.87677170873173,1.0000000000000009%
2022-09-21 00:00:00-04:00,SPLG,43.43357199450212,2.0000000000000018%
2022-09-23 00:00:00-04:00,SPLG,42.12673517200863,1.0000000000000009%
2022-09-27 00:00:00-04:00,SPLG,41.84633618402813,1.0000000000000009%
2022-09-29 00:00:00-04:00,SPLG,41.69163956626857,1.0000000000000009%
2022-09-30 00:00:00-04:00,SPLG,41.14051875857871,1.0000000000000009%
2022-10-07 00:00:00-04:00,SPLG,41.93335826176372,1.0000000000000009%
2022-10-07 00:00:00-04:00,SPLG,41.50978898639237,2.0000000000000018%
2022-10-10 00:00:00-04:00,SPLG,41.36289550356908,1.0000000000000009%
